Time (sec) ,  Temperature (C) ,  RMS Voltage Ch2 (v) ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  
610,271.2,1.820
611,271.3,1.820
612,271.5,1.820
613,271.7,1.820
614,271.9,1.810
615,272.1,1.820
616,272.2,1.810
617,272.4,1.810
618,272.6,1.810
619,272.8,1.810
620,273.0,1.810
621,273.1,1.810
622,273.3,1.810
623,273.5,1.810
624,273.6,1.810
625,273.8,1.820
626,274.0,1.820
627,274.2,1.820
628,274.3,1.820
629,274.5,1.820
630,274.7,1.820
631,274.8,1.820
632,275.0,1.820
633,275.2,1.820
634,275.4,1.820
635,275.6,1.820
636,275.7,1.820
637,275.9,1.820
638,276.1,1.820
639,276.2,1.820
640,276.4,1.810
641,276.6,1.810
642,276.7,1.810
643,276.9,1.810
644,277.1,1.810
645,277.3,1.810
646,277.4,1.810
647,277.6,1.810
648,277.8,1.820
649,277.9,1.820
650,278.1,1.820
651,278.3,1.820
652,278.4,1.820
653,278.6,1.820
654,278.8,1.820
655,278.9,1.810
656,279.1,1.810
657,279.3,1.810
658,279.4,1.810
659,279.6,1.810
660,279.7,1.810
661,279.9,1.810
662,280.0,1.810
663,280.2,1.810
664,280.4,1.810
665,280.5,1.820
666,280.7,1.820
667,280.9,1.820
668,281.0,1.820
669,281.2,1.820
670,281.3,1.820
671,281.4,1.820
672,281.5,1.820
673,281.6,1.820
674,281.7,1.810
675,281.7,1.810
676,281.8,1.810
677,281.8,1.810
678,281.9,1.810
679,281.9,1.810
680,281.9,1.810
681,281.9,1.810
682,281.9,1.810
683,281.9,1.810
684,281.8,1.820
685,281.8,1.810
686,281.8,1.820
687,281.7,1.820
688,281.6,1.820
689,281.6,1.820
690,281.5,1.820
691,281.4,1.810
692,281.4,1.810
693,281.3,1.810
694,281.2,1.810
695,281.1,1.810
696,281.0,1.810
697,280.9,1.810
698,280.8,1.810
699,280.6,1.810
700,280.5,1.810
701,280.4,1.810
702,280.3,1.810
703,280.1,1.810
704,280.0,1.810
705,279.8,1.810
706,279.7,1.810
707,279.5,1.810
708,279.4,1.810
709,279.2,1.810
710,279.1,1.810
711,278.9,1.810
712,278.7,1.810
713,278.6,1.810
714,278.4,1.810
715,278.3,1.810
716,278.1,1.810
717,277.9,1.810
718,277.7,1.810
719,277.5,1.810
720,277.4,1.820
721,277.2,1.820
722,277.0,1.820
723,276.8,1.820
724,276.6,1.820
725,276.4,1.820
726,276.2,1.820
727,276.1,1.820
728,275.9,1.810
729,275.7,1.810
730,275.4,1.810
731,275.2,1.810
732,275.1,1.810
733,274.9,1.810
734,274.7,1.810
735,274.5,1.810
736,274.2,1.810
737,274.0,1.820
738,273.8,1.820
739,273.6,1.820
740,273.4,1.820
741,273.2,1.820
742,273.0,1.820
743,272.8,1.820
744,272.6,1.820
745,272.4,1.820
746,272.2,1.820
747,272.0,1.820
748,271.7,1.820
749,271.5,1.820
750,271.3,1.820
751,271.1,1.820
752,270.9,1.820
753,270.7,1.820
754,270.4,1.820
755,270.2,1.830
756,270.0,1.830
757,269.8,1.830
758,269.6,1.830
759,269.3,1.830
760,269.1,1.830
761,268.9,1.830
762,268.6,1.830
763,268.4,1.830
764,268.2,1.830
765,268.0,1.830
766,267.8,1.830
767,267.5,1.830
768,267.3,1.830
769,267.1,1.830
770,266.9,1.830
771,266.7,1.830
772,266.4,1.820
773,266.2,1.820
774,266.0,1.820
775,265.8,1.830
776,265.5,1.830
777,265.3,1.840
778,265.1,1.840
779,264.8,1.830
780,264.6,1.830
781,264.4,1.830
782,264.2,1.830
783,264.0,1.830
784,263.7,1.840
785,263.5,1.840
786,263.3,1.840
787,263.1,1.840
788,262.8,1.840
789,262.6,1.840
790,262.4,1.840
791,262.1,1.840
792,261.9,1.850
793,261.7,1.850
794,261.5,1.850
795,261.3,1.860
796,261.0,1.860
797,260.8,1.860
798,260.6,1.860
799,260.4,1.860
800,260.1,1.860
801,259.9,1.860
802,259.6,1.860
803,259.4,1.860
804,259.2,1.870
805,259.0,1.870
806,258.8,1.880
807,258.6,1.880
808,258.4,1.880
809,258.1,1.870
810,257.9,1.880
811,257.7,1.880
812,257.4,1.890
813,257.2,1.890
814,257.0,1.900
815,256.8,1.900
816,256.5,1.910
817,256.3,1.910
818,256.1,1.910
819,255.9,1.910
820,255.7,1.910
821,255.4,1.910
822,255.2,1.920
823,255.0,1.930
824,254.8,1.940
825,254.6,1.940
826,254.4,1.940
827,254.1,1.950
828,253.9,1.950
829,253.7,1.950
830,253.5,1.950
831,253.3,1.960
832,253.0,1.960
833,252.8,1.960
834,252.6,1.970
835,252.4,1.980
836,252.1,1.990
837,251.9,1.990
838,251.7,2.000
839,251.5,2.000
840,251.3,2.000
841,251.1,2.000
842,250.8,2.010
843,250.6,2.020
844,250.4,2.030
845,250.2,2.030
846,250.0,2.030
847,249.7,2.040
848,249.5,2.040
849,249.3,2.040
850,249.1,2.040
851,248.9,2.040
852,248.7,2.050
853,248.5,2.060
854,248.3,2.060
855,248.1,2.070
856,247.8,2.070
857,247.6,2.080
858,247.4,2.080
859,247.2,2.080
860,247.0,2.080
861,246.8,2.080
862,246.6,2.080
863,246.3,2.090
864,246.1,2.090
865,245.9,2.090
866,245.7,2.100
867,245.5,2.100
868,245.3,2.110
869,245.0,2.110
870,244.8,2.110
871,244.7,2.110
872,244.5,2.110
873,244.2,2.110
874,244.1,2.120
875,243.8,2.120
876,243.6,2.120
877,243.4,2.130
878,243.2,2.130
879,243.0,2.140
880,242.8,2.140
881,242.6,2.140
882,242.4,2.150
883,242.2,2.150
884,242.0,2.140
885,241.8,2.140
886,241.6,2.140
887,241.4,2.150
888,241.1,2.150
889,240.9,2.150
890,240.8,2.160
891,240.6,2.160
892,240.4,2.170
893,240.2,2.170
894,239.9,2.180
895,239.7,2.180
896,239.5,2.180
897,239.3,2.180
898,239.1,2.180
899,238.9,2.190
900,238.7,2.180
901,238.5,2.180
902,238.3,2.180
903,238.1,2.180
904,237.9,2.180
905,237.7,2.190
906,237.5,2.200
907,237.3,2.200
908,237.1,2.200
909,236.9,2.210
910,236.7,2.200
911,236.5,2.200
912,236.3,2.200
913,236.1,2.200
914,235.9,2.210
915,235.7,2.210
916,235.5,2.220
917,235.3,2.220
918,235.1,2.220
919,234.9,2.230
920,234.7,2.220
921,234.5,2.220
922,234.4,2.220
923,234.2,2.220
924,233.9,2.230
925,233.7,2.240
926,233.6,2.240
927,233.4,2.240
928,233.2,2.240
929,233.0,2.240
930,232.8,2.230
931,232.6,2.230
932,232.4,2.230
933,232.2,2.240
934,232.0,2.240
935,231.8,2.250
936,231.6,2.250
937,231.4,2.260
938,231.2,2.260
939,231.1,2.260
940,230.9,2.250
941,230.7,2.250
942,230.5,2.250
943,230.3,2.250
944,230.1,2.250
945,229.9,2.250
946,229.7,2.260
947,229.5,2.260
948,229.3,2.260
949,229.1,2.270
950,228.9,2.270
951,228.8,2.270
952,228.6,2.270
953,228.4,2.270
954,228.2,2.270
955,228.0,2.270
956,227.8,2.270
957,227.7,2.270
958,227.5,2.270
959,227.3,2.270
960,227.1,2.270
961,226.9,2.270
962,226.7,2.270
963,226.5,2.270
964,226.4,2.270
965,226.2,2.280
966,226.0,2.280
967,225.8,2.290
968,225.6,2.290
969,225.4,2.290
970,225.2,2.290
971,225.1,2.290
972,224.9,2.280
973,224.7,2.280
974,224.5,2.280
975,224.3,2.280
976,224.2,2.290
977,224.0,2.290
978,223.8,2.290
979,223.6,2.290
980,223.4,2.300
981,223.2,2.300
982,223.1,2.300
983,222.9,2.300
984,222.7,2.300
985,222.5,2.290
986,222.3,2.290
987,222.1,2.290
988,222.0,2.290
989,221.8,2.300
990,221.6,2.300
991,221.4,2.300
992,221.2,2.300
993,221.1,2.300
994,220.9,2.310
995,220.8,2.300
996,220.6,2.300
997,220.4,2.300
998,220.2,2.310
999,220.0,2.310
1000,219.8,2.310
1001,219.7,2.310
1002,219.5,2.310
1003,219.3,2.310
1004,219.1,2.310
1005,219.0,2.300
1006,218.8,2.300
1007,218.6,2.300
1008,218.5,2.310
1009,218.2,2.310
1010,218.1,2.310
1011,217.9,2.310
1012,217.7,2.300
1013,217.6,2.310
1014,217.4,2.300
1015,217.2,2.300
1016,217.0,2.300
1017,216.9,2.300
1018,216.7,2.300
1019,216.5,2.300
1020,216.3,2.300
1021,216.1,2.310
1022,216.0,2.310
1023,215.8,2.310
1024,215.7,2.310
1025,215.5,2.310
1026,215.3,2.310
1027,215.1,2.320
1028,215.0,2.320
1029,214.8,2.320
1030,214.6,2.320
1031,214.5,2.320
1032,214.3,2.320
1033,214.1,2.310
1034,213.9,2.310
1035,213.8,2.310
1036,213.6,2.310
1037,213.5,2.320
1038,213.3,2.320
1039,213.1,2.320
1040,212.9,2.320
1041,212.8,2.320
1042,212.6,2.320
1043,212.5,2.310
1044,212.3,2.310
1045,212.1,2.310
1046,211.9,2.310
1047,211.8,2.320
1048,211.6,2.320
1049,211.5,2.320
1050,211.3,2.330
1051,211.1,2.330
1052,210.9,2.320
1053,210.8,2.320
1054,210.6,2.320
1055,210.5,2.320
1056,210.3,2.320
1057,210.2,2.320
1058,210.0,2.320
1059,209.8,2.320
1060,209.7,2.310
1061,209.5,2.310
1062,209.3,2.310
1063,209.2,2.320
1064,209.0,2.320
1065,208.8,2.330
1066,208.7,2.330
1067,208.5,2.320
1068,208.4,2.320
1069,208.2,2.320
1070,208.0,2.320
1071,207.9,2.320
1072,207.7,2.320
1073,207.6,2.320
1074,207.4,2.320
1075,207.3,2.320
1076,207.1,2.330
1077,206.9,2.330
1078,206.8,2.330
1079,206.6,2.330
1080,206.4,2.320
1081,206.3,2.320
1082,206.1,2.320
1083,206.0,2.320
1084,205.8,2.320
1085,205.7,2.320
1086,205.5,2.320
1087,205.4,2.320
1088,205.2,2.330
1089,205.0,2.320
1090,204.9,2.330
1091,204.7,2.330
1092,204.6,2.330
1093,204.4,2.330
1094,204.2,2.330
1095,204.1,2.330
1096,203.9,2.330
1097,203.8,2.320
1098,203.7,2.320
1099,203.5,2.320
1100,203.3,2.320
1101,203.2,2.320
1102,203.0,2.320
1103,202.9,2.320
1104,202.7,2.320
1105,202.6,2.330
1106,202.4,2.330
1107,202.3,2.330
1108,202.1,2.330
1109,201.9,2.330
1110,201.8,2.320
1111,201.7,2.320
1112,201.5,2.320
1113,201.3,2.320
1114,201.2,2.320
1115,201.0,2.320
1116,200.9,2.320
1117,200.8,2.320
1118,200.6,2.320
1119,200.5,2.320
1120,200.3,2.320
1121,200.1,2.320
1122,200.0,2.320
1123,199.9,2.320
1124,199.7,2.330
1125,199.6,2.330
1126,199.4,2.330
1127,199.3,2.330
1128,199.1,2.330
1129,199.0,2.330
1130,198.8,2.330
1131,198.6,2.330
1132,198.5,2.330
1133,198.4,2.330
1134,198.2,2.320
1135,198.1,2.320
1136,198.0,2.320
1137,197.8,2.320
1138,197.6,2.320
1139,197.5,2.320
1140,197.4,2.320
1141,197.2,2.330
1142,197.1,2.330
1143,196.9,2.330
1144,196.8,2.330
1145,196.6,2.330
1146,196.5,2.330
1147,196.3,2.330
1148,196.2,2.330
1149,196.0,2.320
1150,195.9,2.320
1151,195.8,2.320
1152,195.6,2.320
1153,195.5,2.320
1154,195.4,2.320
1155,195.2,2.320
1156,195.1,2.320
1157,194.9,2.320
1158,194.8,2.320
1159,194.7,2.320
1160,194.5,2.320
